지역명,도로명,차선,최고속도
강남구,선릉로132길,1,30
강동구,상암로,2,30
성동구,마장로42길,1,30
강남구,언주로126길,1,10
강남구,선릉로148길,1,30
송파구,중대로38길,1,30
서대문구,세검정로,2,50
종로구,종로,3,50
동작구,대림로,2,40
송파구,마천로,1,40
관악구,미성10길,1,10
노원구,노원로34길,2,30
강서구,마곡중앙2로,1,30
송파구,양재대로62길,1,30
영등포구,올림픽대로,2,40
성동구,동부간선도로,2,40
구로구,경인로,1,50
용산구,강변북로,1,80
관악구,인헌17길,1,10
중랑구,중랑역로,1,30
동대문구,답십리로,3,60
도봉구,도봉산길,2,40
강북구,덕릉로,3,50
동대문구,천호대로27길,1,30
구로구,서해안로26길,1,10
강서구,곰달래로35길,1,30
강서구,동양로,2,50
광진구,군자로,1,30
서대문구,수색로6길,1,40
송파구,오금로31길,1,30
영등포구,양평로28사길,1,30
성동구,고산자로,2,50
도봉구,도봉로,3,50
성동구,왕십리로,3,50
강남구,테헤란로1길,1,10
강남구,학동로46길,1,30
마포구,구룡길,1,60
강남구,논현로132길,1,30
강남구,학동로56길,1,30
성동구,아차산로,3,60
영등포구,여의대로,1,40
강북구,도봉로67길,1,30
강북구,오패산로77길,1,30
양천구,오목로3길,1,30
양천구,중앙로49길,1,10
마포구,증산로,1,60
용산구,한강대로,1,60
서초구,신반포로,3,50
서초구,양재대로,2,60
관악구,봉천로,3,60
중랑구,망우로,3,50
강남구,광평로1길,1,30
중랑구,봉화산로,2,50
양천구,안양천로,1,60
동대문구,무학로,2,50
송파구,송파대로,2,50
마포구,백범로,1,30
구로구,구로중앙로40나길,1,30
서초구,동작대로,4,50
송파구,마천로,2,40
관악구,남현길,1,10
강서구,공항대로,3,50
강서구,양천로,3,50
동대문구,한천로,3,60
영등포구,당산로4길,2,60
구로구,경인로,4,50
구로구,구로동로25길,1,30
종로구,사직로,3,50
강남구,테헤란로,4,50
중랑구,세종포천고속도로,1,40
동작구,장승배기로13길,1,40
마포구,월드컵북로62길,1,30
중랑구,망우로,3,50
관악구,남부순환로191길,1,50
구로구,경인로63길,3,60
송파구,강동대로,5,50
관악구,봉천로,2,50
중구,을지로,3,50
동작구,사당로,2,50
동대문구,제기로,2,50
금천구,금하로3길,1,30
양천구,월정로36길,1,30
강남구,학동로,3,50
중랑구,송림길,1,30
중랑구,망우로50길,1,40
광진구,강변북로,1,40
종로구,새문안로2길,2,30
종로구,평창길,1,30
종로구,청계천로,2,50
광진구,동부간선도로,3,80
광진구,광나루로,3,60
서초구,반포대로,4,60
서초구,청계산로15길,1,30
서대문구,연희로,2,50
서대문구,통일로,1,30
금천구,독산로50길,1,30
금천구,안양천로,3,60
금천구,안양천로,3,60
금천구,벚꽃로38길,2,40
서초구,강남대로,1,60
양천구,도림천로,3,50
강서구,공항대로,4,50
광진구,아차산로78길,1,30
동대문구,답십리로,2,60
광진구,능동로4길,1,30
영등포구,영신로,2,30
광진구,아차산로58길,1,30
마포구,백범로,3,50
강북구,삼양로27길,1,30
성동구,동일로,1,30
강남구,학동로64길,1,30
양천구,목동로,3,50
강서구,강서로,3,50
동대문구,한천로,3,50
광진구,아차산로70길,2,30
구로구,부일로7길,1,30
종로구,평창문화로,2,50
종로구,삼청로,1,30
영등포구,영등포로18길,1,30
영등포구,영등포로2길,1,30
광진구,강변북로,1,40
중랑구,양원역로10길,1,50
은평구,갈현로7길,1,10
강서구,금포로,1,50
금천구,시흥대로79길,1,30
강동구,상암로,1,40
강동구,동남로,3,50
강동구,고덕로,2,30
강동구,고덕로,2,30
강남구,테헤란로43길,1,30
강남구,테헤란로,4,50
강남구,봉은사로43길,2,30
마포구,방울내로,1,30
도봉구,노해로,1,10
마포구,강변북로,1,40
중구,장충단로.장충단로13길,1,30
서초구,남부순환로339길,1,30
양천구,공항대로,1,60
영등포구,서부간선도로,1,60
구로구,천왕로,2,60
영등포구,양평로22가길,1,30
성북구,한신한진아파트내부길부도로,1,10
동작구,양녕로,4,50
성북구,화랑로,3,60
마포구,마포대로11길,1,30
영등포구,여의대방로,4,50
서대문구,홍은중앙로,1,30
용산구,강변북로,4,80
마포구,월드컵로25길,1,50
강서구,공항대로59길,1,30
강서구,강서로,2,50
은평구,진관3로,1,40
강남구,언주로30길,2,30
동대문구,사가정로,1,30
강서구,마곡중앙4로,1,30
강서구,마곡중앙6로,1,30
구로구,경인로,3,50
강남구,선릉로,2,50
서초구,잠원로4길,1,40
강남구,헌릉로571길,1,40
강남구,올림픽대로,1,40
동대문구,장한로28길,1,30
노원구,중계로20길,1,30
마포구,잔다리로,2,40
송파구,수도권제1순환고속도로,2,50
중랑구,동일로,3,60
노원구,한글비석로46나길,1,30
송파구,거마로,3,60
마포구,강변북로,4,80
강서구,방화대로34길,1,30
강동구,고덕로,1,30
마포구,성암로,1,50
강서구,화곡로66길,2,50
강서구,화곡로65길,2,30
강서구,강서로,1,30
강서구,강서로68길,1,30
금천구,시흥대로51길,1,40
금천구,탑골로,1,30
강서구,마곡중앙8로3길,1,30
양천구,목동서로,2,50
구로구,경인로67길,3,30
서대문구,가좌로,2,50
강서구,금낭화로19길,1,30
중랑구,양원역로,1,30
성북구,보문로,3,50
용산구,이촌로51길,1,30
동대문구,장안벚꽃로1길,1,30
서대문구,내부순환도로,3,70
강북구,오현로,2,30
성동구,천호대로,2,30
강서구,화곡로43가길,1,30
노원구,동일로228길,1,30
성북구,한천로,3,50
종로구,자하문로16길,1,30
송파구,송파대로,4,50
중랑구,신내역로,1,40
동작구,대방동길,1,30
서초구,헌릉로,4,60
서초구,남부순환로328길,1,40
양천구,신정이펜2로,1,30
중구,세종대로,5,50
중랑구,중랑천로,2,30
도봉구,우이천로,1,30
중구,서소문로,2,50
성북구,고려대로,2,50
강동구,고덕로,2,50
구로구,중앙로,3,50
강남구,개포로,2,30
광진구,강변북로,1,40
서초구,경부고속도로,1,40
중구,중림로,1,50
영등포구,신길로29길,1,30
은평구,불광로,1,30
은평구,가좌로,2,50
용산구,백범로,3,50
강남구,남부순환로,4,60
은평구,응암로,2,50
강남구,개포로,2,60
강동구,풍성로,1,40
광진구,동일로,2,50
송파구,올림픽대로,2,60
관악구,관천로,1,50
강서구,강서로,3,50
송파구,양재대로72길,1,30
구로구,구로동로,2,50
영등포구,당산로,3,50
영등포구,양평로,3,50
동작구,여의대방로36길,1,40
강서구,초록마을로24길,1,10
서초구,방배천로,1,30
양천구,신정로,3,50
노원구,노원로22길,2,30
노원구,상계로,2,50
마포구,월드컵북로42길,2,50
강북구,도봉로,3,50
강동구,구천면로,2,40
영등포구,노들로,2,50
노원구,동일로.상계로1길사이길,1,30
강남구,밤고개로,3,60
강남구,남부순환로365길,1,30
강서구,양천로,3,50
강서구,곰달래로,1,50
영등포구,여의동로,2,50
중구,퇴계로,2,50
중구,난계로,2,50
송파구,법원로5길,2,30
종로구,진흥로,3,50
광진구,강변북로,5,80
강동구,아리수로91길,1,30
노원구,동부간선도로,1,50
중랑구,망우로,3,50
강서구,수명로,3,60
광진구,동일로,1,50
성북구,장월로,1,50
성북구,보문로29다길,1,30
성동구,금호로,1,50
성동구,뚝섬로,2,30
용산구,원효로35길,1,30
강서구,화곡로63길,1,30
강남구,밤고개로15길,1,30
송파구,올림픽대로,4,80
성북구,동소문로20길,1,30
서초구,남부순환로,4,50
동작구,여의대방로44길,2,30
영등포구,국제금융로6길,2,30
영등포구,여의대로,5,50
영등포구,국회대로54길,2,30
용산구,양녕로,4,50
강서구,마곡동로4길,1,30
강서구,마곡서로,1,30
관악구,양녕로,2,50
강동구,고덕로28길,1,30
강서구,수명로2길,1,50
강동구,천호대로175길,1,30
강서구,등촌로,3,50
송파구,위례성대로12길,1,30
강북구,삼양로77길,1,30
은평구,진관3로,1,30
노원구,상계로1길,1,30
서초구,방배천로,1,30
은평구,불광로,1,30
강서구,국회대로7길,1,40
마포구,월드컵로5길,1,30
영등포구,올림픽대로,1,40
구로구,구로중앙로37길,2,30
강서구,양천로67길,1,30
강서구,화곡로65길,1,30
은평구,진흥로,2,50
종로구,낙산길,1,30
종로구,비봉길,1,30
종로구,김상옥로,2,30
영등포구,선유로,1,30
강동구,올림픽대로,4,80
마포구,창전로,1,40
강남구,강남대로146길,1,30
마포구,하늘공원로,1,30
영등포구,영신로,3,50
강남구,헌릉로571길,1,40
중구,퇴계로,3,50
서초구,올림픽대로,1,60
강동구,구천면로,1,40
강동구,상암로,1,40
성북구,보문로,2,50
영등포구,여의동로,1,50
영등포구,노들로,2,50
구로구,항동로,1,30
동대문구,왕산로,3,60
강남구,논현로190길,1,30
구로구,연동로13길,1,30
영등포구,선유로43가길,1,30
영등포구,영신로,1,30
종로구,필운대로,1,30
서초구,효령로,1,30
중랑구,중랑천로,1,30
중랑구,용마산로,2,50
서초구,헌릉로,4,60
관악구,신림로,1,50
도봉구,도봉로,4,50
강동구,상일로10길,2,30
용산구,한강대로,4,50
중랑구,사가정로,1,50
중구,통일로2길.칠패로사이길,1,30
서초구,양재대로,2,60
성동구,왕십리로,1,30
강남구,양재대로,1,40
구로구,공원로,4,30
영등포구,국제금융로2길,2,40
송파구,송이로,2,50
광진구,광나루로,3,50
동대문구,황물로,2,40
광진구,뚝섬로,1,40
중랑구,신내로23길,1,30
강남구,테헤란로63길,1,30
강동구,동남로,3,50
관악구,은천로39길,1,10
영등포구,올림픽대로,2,40
송파구,올림픽대로,1,40
강남구,논현로,1,50
강동구,양재대로,5,50
성동구,고산자로,4,50
금천구,시흥대로,1,50
은평구,통일로,1,50
은평구,진관2로,1,30
중랑구,용마산로118길,1,30
관악구,문성로,1,30
노원구,노원로28길,1,30
강북구,오현로,1,50
강서구,초록마을로,1,30
마포구,월드컵로,2,30
마포구,마포대로26길,1,30
중구,을지로,3,50
노원구,한글비석로,1,30
강서구,양천로53길,1,30
동작구,국사봉2바길,1,30
강서구,공항대로,4,50
용산구,녹사평대로,2,50
중랑구,동부간선도로,3,80
종로구,종로,2,50
구로구,구로중앙로,3,50
양천구,목동중앙본로,1,30
관악구,신림로,3,50
성북구,솔샘로,2,30
강서구,강서로,1,30
강남구,언주로,4,60
성북구,장위로,1,30
노원구,우이천로,1,30
성북구,한천로,3,50
용산구,한강대로23길,2,30
광진구,강변북로,1,40
강동구,수도권제1순환고속도로,4,100
송파구,정의로7길,1,30
마포구,동교로,2,50
강서구,양천로,2,60
강북구,한천로150길,1,30
강남구,자곡로,2,30
중랑구,면목천로,2,50
종로구,율곡로,3,50
강서구,봉오대로,4,50
마포구,백범로,2,30
중랑구,동일로,3,60
서초구,반포대로34길,2,30
강서구,곰달래로19길,1,10
강남구,선릉로125길,1,10
은평구,수색로,3,50
금천구,금하로,2,40
노원구,섬밭로,1,40
중랑구,신내로,3,50
양천구,공항대로,4,50
서대문구,연희로,2,50
서대문구,통일로,3,50
성북구,길음로13길,1,30
종로구,세검정로,2,50
성동구,독서당로,2,50
용산구,청파로,1,60
동대문구,한천로,3,60
은평구,가좌로7길,1,30
강남구,테헤란로69길,1,50
도봉구,노해로65길,2,40
구로구,구일로,2,50
구로구,가마산로27길,1,30
용산구,청파로,3,50
중랑구,신내역로,1,40
중랑구,망우로,3,50
용산구,서빙고로,2,50
강서구,등촌로13바길,1,10
도봉구,도봉로180길,1,30
서초구,도구로,1,30
서초구,신반포로,4,50
용산구,녹사평대로,3,50
금천구,서부샛길,1,40
마포구,월드컵북로,2,50
강동구,동남로82길,1,30
중구,삼일대로,3,50
서대문구,증가로,2,50
강동구,고덕로80길,2,30
서초구,홍씨마을길,2,30
송파구,성남대로,5,50
강동구,성안로7길,1,10
마포구,양화로,4,50
도봉구,덕릉로63길,1,30
강서구,강서로,3,50
마포구,독막로,3,50
영등포구,문래로,1,30
동대문구,정릉천동로,2,30
중랑구,숙선옹주로,2,30
강북구,한천로139길,1,30
은평구,갈현로,1,30
강북구,삼양로77가길,1,10
은평구,연서로13길,1,30
강남구,논현로,3,50
용산구,청파로,3,50
송파구,헌릉로,5,50
마포구,강변북로,2,40
서초구,경부고속도로,1,50
강서구,까치산로,1,30
영등포구,신길로,2,50
구로구,새말로20길,2,50
은평구,진관1로,1,30
노원구,동일로,3,50
양천구,목동서로,2,30
노원구,광운로2길,1,30
강남구,헌릉로569길,1,30
동대문구,제기로,2,50
양천구,지양로,1,30
강서구,김포공항내부도로,1,30
구로구,신도림로19길,1,30
마포구,독막로,3,50
도봉구,방학로,1,50
광진구,영화사로,1,30
중구,통일로4길,1,30
중구,퇴계로50길,1,10
구로구,남부순환로,3,50
강남구,도곡로,3,60
구로구,경인로43길,1,30
양천구,목동남로4길,1,30
도봉구,도봉로104길,1,30
마포구,마포대로,5,50
관악구,은천로25길,1,30
영등포구,가마산로79길,1,30
양천구,목동중앙북로8길,1,30
동작구,양녕로20길,1,30
종로구,창의문로,2,40
동작구,동작대로,4,50
강서구,수명로2가길,1,50
송파구,송파대로,4,50
중랑구,겸재로,1,50
관악구,강남순환도시고속도로,1,40
서대문구,홍제천로,1,30
양천구,남부순환로70길,1,30
강서구,인천국제공항고속도로,2,50
용산구,강변북로,1,60
양천구,안양천로,2,50
용산구,한강대로30길,2,30
동작구,솔밭로,1,40
동대문구,한천로24길,1,10
송파구,백제고분로,3,50
서초구,마방로,2,30
노원구,동일로,3,50
은평구,불광로,1,30
송파구,양재대로,4,50
관악구,구암길,1,30
강북구,도봉로,3,50
노원구,동일로,3,50
서초구,반포대로,4,50
중구,을지로,3,50
강서구,인천국제공항고속도로,3,100
성북구,고려대로,2,60
중구,청구로,1,30
영등포구,선유로,1,40
서초구,나루터로,2,60
중구,을지로,3,50
중구,퇴계로,2,50
송파구,문정로,2,50
